25.83233,3.56476,21.49621,43.03149,6.03337,1.75360,33.64177,137.58926,17.01197,21.32158,130.77698,20.04195,45.47114,117.35045,14.85850,0.00000
28.11723,4.91314,46.04749,24.16773,1.00189,5.97949,9.04663,158.79002,15.60989,20.12179,158.26898,13.06315,33.04777,148.85159,15.03190,0.00000
9.65734,15.18175,73.54691,12.32123,5.33929,4.42650,17.57466,134.00267,35.33401,28.26676,135.38916,31.05520,34.11311,132.51602,34.84775,0.00000
24.48164,10.84856,13.62692,43.26368,0.88461,7.89707,10.55646,148.27773,20.22712,38.10389,127.64555,19.57393,79.63010,97.77169,18.23498,0.00000
26.76893,5.63428,25.00400,35.43328,3.39712,8.74232,16.35847,129.76363,23.34393,34.45005,121.69029,25.38378,57.93240,101.81469,24.05257,0.00000
24.22141,6.43384,13.95303,43.83954,1.66789,7.67794,14.72233,162.96732,15.74328,30.79104,143.03090,15.28749,61.46468,115.19073,13.55933,0.00000
25.16859,19.92815,40.22007,36.64319,2.32305,3.37505,50.77516,137.08351,29.13089,42.08384,142.41229,27.29097,28.26970,146.86732,22.22512,0.00000
26.97036,10.41753,18.07073,51.39165,0.88172,7.85243,30.74855,149.71727,13.09572,23.78387,128.74937,16.93521,57.03301,100.54970,12.74668,0.00000
21.94937,11.75745,53.50113,39.14112,9.38021,2.84220,40.10714,55.73804,135.19193,48.63115,103.03970,34.47702,49.46486,103.01635,34.54434,0.00000
36.15303,6.08486,50.14968,29.98417,1.93608,3.62288,44.11211,142.98883,26.64255,35.00481,150.64407,21.90241,30.11398,147.87492,23.12000,0.00000
26.42227,2.15498,40.64738,28.89555,2.38074,4.74280,20.61440,157.24821,6.99623,10.28192,153.44023,12.67483,27.68307,144.11871,8.76823,0.00000
12.79525,3.38816,17.89982,67.58596,2.33951,6.58021,75.78313,97.61214,50.65196,53.30055,128.01526,37.53593,39.37371,123.46554,36.90211,1.00000
13.98647,2.31851,21.00764,58.63220,4.49637,4.47501,86.10413,101.59298,54.90800,61.44698,122.70492,44.50111,30.40228,129.01538,38.66856,1.00000
17.00753,4.63207,15.56431,55.19510,3.63935,5.62712,37.35928,164.22467,13.60475,15.34857,142.24519,23.75924,53.46735,118.63051,30.98877,1.00000
20.60587,1.63781,9.82556,60.04640,1.49536,7.16334,78.85597,120.60069,13.55223,60.25093,113.46858,15.86200,100.72191,72.25118,14.00660,1.00000
13.15664,13.78835,21.95632,8.22778,3.33108,3.67607,35.27052,113.06824,33.25414,49.58131,110.63167,31.64626,51.32082,96.11186,39.39749,1.00000
20.59200,1.43678,10.04199,60.64828,0.48073,7.63031,82.81157,117.37306,13.06752,63.05000,111.31944,15.62339,106.67332,72.75377,14.55996,1.00000
12.91956,7.64247,13.95043,80.49555,0.68311,5.11304,71.04053,133.32376,38.56762,47.44440,163.02156,22.41613,54.51411,137.36430,23.12777,1.00000
16.47833,4.15892,10.35958,36.98363,2.36727,1.59170,27.12330,110.23560,32.24877,73.86044,99.70009,31.60256,94.65729,87.39620,33.29706,1.00000
12.42205,15.98946,14.57913,10.25191,2.61252,3.73497,35.19088,117.98018,29.40721,51.04895,111.19349,28.52073,50.52061,94.74335,37.52944,1.00000
20.29898,2.31285,8.86520,57.21297,0.50305,9.48852,76.74844,124.35732,12.52503,48.93714,125.32521,15.77569,79.81873,102.38129,14.25119,1.00000
21.28185,1.25524,8.78181,53.08427,1.51727,9.01132,39.14084,160.17554,5.99059,19.67709,150.11873,11.90539,79.05341,114.76197,5.50920,1.00000
19.16184,5.37833,19.58507,64.41818,5.93434,6.06281,97.58042,99.15140,43.86559,73.29211,103.04848,40.40574,34.19077,108.37925,35.10511,1.00000
12.89439,10.80181,15.91678,9.69654,3.27466,3.43063,32.30049,115.76205,33.57391,48.60475,115.57231,30.78176,51.28776,97.35008,39.40302,1.00000
15.74198,10.62149,21.96128,15.96381,4.81735,3.40128,15.52840,135.09631,29.94393,29.05136,127.46365,30.17749,37.01759,112.71729,37.36551,1.00000
9.72540,7.20653,9.02071,50.80469,2.09946,7.38384,26.55510,160.23820,16.48850,11.76455,152.53250,13.23530,53.36456,126.19939,25.05455,1.00000
